Imovel_ID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero,Unnamed: 17
5985,623000.0,113.0,-19.8774528,-43.99719770000002,3,1,1,2,380.0,86.0,pampulha,Pampulha,Rua Castelo Guimarães,405,105.0,
1672430,275000.0,52.36,-19.8782732,-43.99356469999998,2,1,1,2,370.0,870.0,pampulha,Castelo,Rua Jornalista Tarcísio Henriques,105,105.0,
791507,659000.0,91.18,-19.934241500000002,-43.91964740000003,3,3,1,2,750.0,266.06,leste,São Lucas,Rua Rádio,20,105.0,
13241,499955.79,72.65,-19.8862663,-43.94165290000001,3,2,1,2,380.0,200.0,nordeste,União,Rua Ibirati,432,105.0,
140647,549000.0,109.0,-19.9332643,-43.969708399999995,3,2,1,1,700.0,121.0,oeste,Grajaú,Rua Viamão,1139,105.0,
338498,215000.0,55.0,-19.9591943,-43.96717290000004,3,1,0,1,160.0,24.0,oeste,Estoril,Rua Paulo Piedade Campos,763,105.0,
3237190,180000.0,46.7,-19.923533399999997,-43.94959210000002,1,1,1,0,302.33,516.22,centro-sul,Barro Preto,Rua Araguari,37,105.0,
10371,330000.0,75.0,-19.9797408,-43.977074000000016,3,1,1,1,250.0,65.0,oeste,Buritis,Avenida Senador José Augusto,80,105.0,
63368,495800.0,63.7,-19.934714800000002,-43.920016600000004,2,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,105.0,
13251,513484.15,72.65,-19.8862663,-43.94165290000001,3,2,1,2,380.0,200.0,nordeste,Renascença,Rua Ibirati,432,105.0,
63370,515400.0,63.7,-19.934714800000002,-43.920016600000004,2,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,106.0,
63371,515400.0,63.7,-19.934714800000002,-43.920016600000004,2,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,106.0,
63372,523500.0,63.7,-19.934714800000002,-43.920016600000004,2,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,106.0,
1702636,540000.0,123.0,-19.9808926,-43.97416270000002,4,3,1,2,626.0,167.0,oeste,Buritis,Avenida Deputado Cristóvam Chiaradia,430,106.0,
63356,563400.0,83.88,-19.934714800000002,-43.920016600000004,3,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,106.0,
63417,578700.0,83.88,-19.934714800000002,-43.920016600000004,3,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,106.0,
63418,590900.0,83.88,-19.934714800000002,-43.920016600000004,3,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,106.0,
63419,590900.0,83.88,-19.934714800000002,-43.920016600000004,3,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,106.0,
63421,647500.0,83.88,-19.934714800000002,-43.920016600000004,3,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,106.0,
63422,647500.0,83.88,-19.934714800000002,-43.920016600000004,3,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,106.0,
63423,667000.0,83.88,-19.934714800000002,-43.920016600000004,3,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,106.0,
63424,670000.0,83.88,-19.934714800000002,-43.920016600000004,3,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,107.0,
63425,700500.0,83.88,-19.934714800000002,-43.920016600000004,3,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,107.0,
63426,700500.0,83.88,-19.934714800000002,-43.920016600000004,3,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,107.0,
63427,731000.0,83.88,-19.934714800000002,-43.920016600000004,3,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,107.0,
3243565,739000.0,140.0,-19.933014,-43.96592369999996,2,2,1,2,200.0,100.0,oeste,Barroca,Rua Aristóteles Caldeira,882,107.0,
13239,470868.33,72.65,-19.8862663,-43.94165290000001,3,2,1,2,380.0,200.0,nordeste,Renascença,Rua Ibirati,432,107.0,
13240,475286.84,72.65,-19.8866431,-43.939152199999974,3,2,1,2,380.0,200.0,nordeste,Silveira,Rua Ibirati,432,107.0,
157265,499955.79,72.65,-19.8862663,-43.94165290000001,3,2,1,2,380.0,200.0,nordeste,Silveira,Rua Ibirati,432,107.0,
157271,503219.46,72.65,-19.886428600000002,-43.94207489999997,3,2,1,2,380.0,200.0,nordeste,Renascença,Rua Ibirati,432,107.0,
13253,518294.87,72.65,-19.8862663,-43.94165290000001,3,2,1,2,380.0,200.0,nordeste,Renascença,Rua Ibirati,432,107.0,
157272,518418.97,72.65,-19.886428600000002,-43.94207489999997,3,2,1,2,380.0,200.0,nordeste,União,Rua Ibirati,432,108.0,
157273,518418.97,72.65,-19.886428600000002,-43.94207489999997,3,2,1,2,380.0,200.0,nordeste,Renascença,Rua Ibirati,432,108.0,
144020,630000.0,150.0,-19.859596300000003,-43.93878560000002,4,2,2,3,260.0,650.0,pampulha,Jaraguá,Rua Bento Mendes Castanheira,174,108.0,
42586,320000.0,70.0,-19.8837118,-43.93268760000001,2,1,0,2,250.0,78.0,nordeste,Palmares,Rua Pio XI,150,108.0,
13255,499955.79,72.65,-19.8862663,-43.94165290000001,3,2,1,2,380.0,200.0,nordeste,Renascença,Rua Ibirati,432,108.0,
3243549,569000.0,150.0,-19.933014,-43.96592369999996,2,2,1,2,200.0,100.0,oeste,Barroca,Rua Aristóteles Caldeira,882,108.0,
42600,410000.0,60.0,-19.9334746,-43.93765730000001,1,1,0,1,850.0,121.0,centro-sul,Savassi,Rua Santa Rita Durão,1000,108.0,
3215167,680000.0,80.55,-19.9467823,-43.95366360000003,2,1,1,1,950.0,230.0,centro-sul,Luxemburgo,Rua Guaicuí,596,108.0,
3215411,175000.0,48.56,-19.8183821,-43.9432496,2,1,0,1,178.0,26.86,venda-nova,Venda Nova,Rua Acacio Costa Junior,711,108.0,
349986,240000.0,68.0,-19.9570583,-43.98361420000003,2,1,0,1,210.0,66.3,oeste,Betânia,Rua Júlio de Castilho,133,108.0,
350012,352000.0,90.0,-19.9663182,-43.96725070000002,3,2,1,2,550.0,128.9,oeste,Buritis,Rua Paulo Diniz Carneiro,191,108.0,
3243548,499000.0,88.0,-19.933014,-43.96592369999996,2,2,1,1,200.0,100.0,oeste,Barroca,Rua Aristóteles Caldeira,882,108.0,
180573,200000.0,45.0,-19.920234100000002,-43.94381090000002,1,1,1,0,336.37,0.0,centro-sul,Centro,Rua Tupis,728,108.0,
1675465,430000.0,98.0,-19.973853795648544,-43.97005039395253,4,1,1,2,315.0,118.0,oeste,Buritis,Rua Sílvio de Oliveira Martins,200,108.0,
33605,970000.0,160.0,-19.878258,-44.00403399999999,4,4,3,4,0.01,250.0,pampulha,Ouro Preto,Rua Castelo Moura,151,109.0,
155274,214000.0,59.18,-19.8399398,-43.93836520000002,3,1,0,1,280.0,62.47,norte,Heliópolis,Rua Abdenago Lisboa,20,109.0,
357179,320000.0,81.89,-19.9681826,-43.968822700000025,3,1,0,2,200.0,98.65,oeste,Estoril,Rua Ernani Agricola,684,109.0,
356134,155000.0,43.68,-20.0047247,-44.00451210000001,2,1,0,1,180.0,0.0,barreiro,Cardoso,Rua Augusto Muniz,117,109.0,
2427339,215000.0,56.0,-19.8430766,-43.956749899999984,2,1,0,1,145.0,63.0,pampulha,Itapoã,Rua São Miguel,1380,109.0,
3265361,450000.0,140.0,-19.9160723,-43.91067169999997,3,3,1,2,300.0,90.0,leste,Santa Tereza,Rua Dores do Indaiá,269,109.0,
55035,215000.0,52.15,-19.932121399999996,-44.01971300000002,2,1,0,1,270.0,58.06,noroeste,Camargos,Rua Gentil Portugal do Brasil,55,109.0,
1077985,685000.0,237.55,-19.922135100000002,-43.94445510000003,3,3,1,1,1000.0,134.27,centro-sul,Lourdes,Praça Raul Soares,89,109.0,
3234000,770000.0,80.0,-19.928607500000002,-43.93587600000001,1,1,1,2,1.0,100.0,centro-sul,Funcionários,Rua Sergipe,46,109.0,
359665,655000.0,70.0,-19.932065100000003,-43.93802719999997,3,4,2,3,570.3,161.0,pampulha,Liberdade,Rua Batista Santiago,70,109.0,
1617236,130000.0,47.0,-19.8251278,-43.9801933,2,1,0,1,150.0,0.0,pampulha,Santa Mônica,Rua Erva Mate,162,109.0,
3260662,275000.0,75.0,-19.825125992409227,-43.954463138900785,3,2,1,2,450.0,73.3,norte,Planalto,Rua Francisco Augusto Rocha,66,109.0,
3254029,300000.0,67.0,-19.967461,-43.96506899999997,3,1,1,1,250.0,60.0,oeste,Estoril,Rua Vitorio Magnavacca,407,110.0,
611054,340000.0,59.0,-19.9213118,-43.96790020000003,2,2,1,1,400.0,85.0,oeste,Calafate,Rua Tiros,66,110.0,
1910847,452900.0,63.7,-19.931915,-43.91841099999999,2,2,1,2,1.0,1.0,leste,São Lucas,Rua Rádio,180,110.0,
3245345,485000.0,80.0,-19.858235999999998,-43.956109999999974,3,2,1,2,350.0,142.0,pampulha,Pampulha,Rua dos Aeroviários,184,110.0,
60336,490000.0,51.93,-19.9456206,-43.95124340000001,1,1,1,1,950.0,230.0,centro-sul,Luxemburgo,Rua Guaicuí,596,110.0,
3254839,495000.0,115.0,-19.9780081,-43.9782851,4,3,1,3,250.0,195.0,oeste,Palmeiras,Rua Rubem Berardo,70,110.0,
3256065,680000.0,120.0,-19.8889343,-43.93201850000003,4,1,2,2,0.0,0.0,nordeste,Silveira,Rua Everardo Vieira,177,110.0,
9790,710000.0,124.5,-19.9720223,-43.9743532,4,3,1,3,456.09,316.48,oeste,Buritis,Rua Maria Heilbuth Surette,882,110.0,
28284,722045.0,126.0,-19.9750891,-43.9670102,4,3,1,3,0.0,0.0,oeste,Buritis,Rua Marco Aurélio de Miranda,225,110.0,
3248347,1600000.0,160.0,-19.9776282,-43.9459458,4,3,3,3,1750.0,874.0,centro-sul,Belvedere,Rua Desembargador Jorge Fontana,336,110.0,
61681,259000.0,45.0,-19.973933300000002,-43.97725179999998,2,1,0,2,300.0,60.36,oeste,Buritis,Rua José Teófilo Marques,111,110.0,
3216249,558000.0,39.51,-19.9307398,-43.9332781,1,2,1,1,0.0,1.0,centro-sul,Funcionários,Rua Bernardo Guimarães,475,110.0,
206234,340000.0,130.0,-19.9149153,-43.98953510000001,3,3,1,2,267.0,95.0,noroeste,Padre Eustáquio,Rua Jacutinga,909,110.0,
3216621,439000.0,125.0,-19.928775100000003,-43.93583849999999,3,3,0,0,770.0,141.36,centro-sul,Boa Viagem,Rua dos Guajajaras - até 239 - lado ímpar,51,110.0,
341287,155000.0,44.44,-19.8513505,-43.88760070000001,2,1,0,1,90.0,0.0,nordeste,Jardim Vitória,Rua dos Borges,1390,110.0,
3264331,175000.0,53.0,-19.936605,-44.02221800000001,2,1,0,1,270.0,59.0,noroeste,Camargos,Rua Gentil Portugal do Brasil,55,111.0,
335322,499200.0,114.73,-19.8975063,-43.89446340000001,3,2,1,2,300.0,120.0,leste,São Geraldo,Rua Arapari,74,111.0,
359271,690000.0,150.0,-19.941125,-43.95627500000001,4,2,1,2,895.0,180.0,oeste,Gutierrez,Rua Conselheiro Andrade Figueira,81,111.0,
1855380,541700.0,66.17,-19.9290074,-43.96323330000001,2,3,2,2,490.0,250.0,oeste,Prado,Rua Pompéia,16,111.0,
1854933,551600.0,65.81,-19.9290074,-43.96323330000001,2,3,2,2,490.0,250.0,oeste,Prado,Rua Pompéia,16,111.0,
1855620,566000.0,66.17,-19.9290074,-43.96323330000001,2,3,2,2,490.0,250.0,oeste,Prado,Rua Pompéia,16,111.0,
1855621,581300.0,65.81,-19.9290074,-43.96323330000001,2,3,2,2,490.0,250.0,oeste,Prado,Rua Pompéia,16,111.0,
1857420,586700.0,65.81,-19.9290074,-43.96323330000001,2,3,2,2,490.0,250.0,oeste,Prado,Rua Pompéia,16,111.0,
1857423,601100.0,66.17,-19.9290074,-43.96323330000001,2,3,2,2,490.0,250.0,oeste,Prado,Rua Pompéia,16,111.0,
1857424,618200.0,66.17,-19.9290074,-43.96323330000001,2,3,2,2,490.0,250.0,oeste,Prado,Rua Pompéia,16,111.0,
359922,140000.0,44.3,-19.845752100000002,-43.88567849999998,2,1,0,1,124.0,0.0,nordeste,Jardim Vitória,Rua dos Borges,1390,111.0,
3266690,270000.0,79.0,-19.8967417,-43.99355860000003,3,1,1,2,270.0,95.0,pampulha,Manacás,Rua Geraldo Magela de Almeida,280,111.0,
633552,220000.0,55.0,-19.9168086,-43.94371219999999,1,1,1,0,290.0,53.36,centro-sul,Centro,Avenida Olegário Maciel,274,274.0,111.0
341582,170000.0,56.33,-19.862699399999997,-43.88960880000002,3,1,0,1,260.0,77.0,nordeste,Vitória,Avenida Magenta,250,111.0,
162658,220000.0,34.14,-19.919511899999996,-43.94011169999999,1,1,0,0,250.0,54.74,centro-sul,Centro,Rua São Paulo,351,111.0,
334442,220000.0,55.61,-19.8279533,-43.939916400000016,2,2,1,1,224.0,79.9,norte,Jardim Guanabara,Rua Alga Vermelha,120,112.0,
3266077,300000.0,115.0,-19.9580955,-43.96969379999996,3,1,0,2,228.96,96.34,oeste,Havaí,Rua Mário Coutinho,471,112.0,
3235362,320000.0,64.9,-19.889810100000002,-43.9350503,3,1,1,1,250.0,90.69,nordeste,Renascença,Rua Mossoró,150,112.0,
3256453,350000.0,85.0,-19.8824682,-43.93387999999999,3,2,1,1,270.0,91.18,nordeste,Renascença,None,112,,
3256349,390000.0,80.0,-19.938295,-43.94922600000001,2,2,0,1,500.0,141.25,centro-sul,Coração de Jesus,Rua Conde de Linhares,770,112.0,
3260014,400000.0,197.0,-19.933104500000002,-43.91165939999996,3,2,1,1,330.0,136.12,leste,São Lucas,Rua Teodomiro Cruz,170,112.0,
3256177,480000.0,95.0,-19.8458887,-43.98376940000003,3,2,1,2,350.0,131.12,pampulha,Santa Amélia,Rua dos Estados,601,112.0,
3264738,540000.0,104.6,-19.979667000000003,-43.96571399999999,3,3,1,2,480.0,240.0,oeste,Buritis,Rua Esmeraldo Botelho,157,112.0,
340233,595000.0,170.28,-19.9282288,-43.91293439999998,3,3,2,2,500.0,141.28,leste,São Lucas,None,112,,
3257500,599000.0,133.0,-19.948109,-43.94579799999997,3,2,1,2,182.0,104.55,centro-sul,Santo Antônio,Rua Benjamim Flores,262,112.0,
3241149,600000.0,126.0,-19.976060699999998,-43.96452049999999,3,3,1,2,650.0,218.64,oeste,Buritis,None,112,,
3261443,755000.0,120.0,-19.973933499999998,-43.96440059999998,4,3,1,2,735.0,186.9,oeste,Buritis,Rua Doutor Lucídio Avelar,280,112.0,
3252621,760000.0,140.0,-19.9739003,-43.97329810000002,4,4,2,2,800.0,260.0,oeste,Buritis,Rua Vereador Washington Walfrido,158,112.0,
3250770,850000.0,98.0,-19.92706941019064,-43.94473808783568,3,1,1,2,700.0,350.0,centro-sul,Lourdes,None,112,,
398781,1190000.0,215.0,-19.9159538,-43.97344229999999,3,4,1,3,605.0,385.0,noroeste,Padre Eustáquio,None,113,,
173046,734147.0,89.23,-19.947274399999998,-43.9520789,2,3,2,2,1.0,1.0,centro-sul,Vila Paris,Rua Alves do Vale,240,113.0,
163168,736974.0,79.03,-19.947274399999998,-43.9520789,3,3,1,2,1.0,1.0,centro-sul,Vila Paris,Rua Alves do Vale,240,113.0,
164796,755197.0,79.03,-19.947274399999998,-43.9520789,3,3,1,2,1.0,1.0,centro-sul,Vila Paris,Rua Alves do Vale,240,113.0,
164058,755316.0,89.23,-19.947274399999998,-43.9520789,2,3,2,2,1.0,1.0,centro-sul,Vila Paris,Rua Alves do Vale,240,113.0,
163172,760768.0,79.03,-19.947274399999998,-43.9520789,3,3,1,2,1.0,1.0,centro-sul,Vila Paris,Rua Alves do Vale,240,113.0,
163173,768275.0,79.03,-19.947274399999998,-43.9520789,3,3,1,2,1.0,1.0,centro-sul,Vila Paris,Rua Alves do Vale,240,113.0,
164797,770175.0,79.03,-19.947274399999998,-43.9520789,3,3,1,2,1.0,1.0,centro-sul,Vila Paris,Rua Alves do Vale,240,113.0,
164799,785454.0,79.03,-19.947274399999998,-43.9520789,3,3,1,2,1.0,1.0,centro-sul,Vila Paris,Rua Alves do Vale,240,113.0,
164057,1099467.0,89.23,-19.947274399999998,-43.9520789,2,3,2,2,1.0,1.0,centro-sul,Vila Paris,Rua Alves do Vale,240,113.0,
163174,1317289.0,79.03,-19.947274399999998,-43.9520789,3,3,1,2,1.0,1.0,centro-sul,Vila Paris,Rua Alves do Vale,240,114.0,
164051,1361692.0,79.03,-19.947274399999998,-43.9520789,3,3,1,2,1.0,1.0,centro-sul,Vila Paris,Rua Alves do Vale,240,114.0,
3240382,150000.0,45.0,-19.8072995,-43.936441400000035,2,1,0,1,150.0,27.0,norte,Juliana,Rua José Luiz Azevedo,186,114.0,
3242017,450000.0,70.65,-19.981146399999997,-43.976481499999984,2,2,2,2,750.0,179.0,oeste,Buritis,Rua Rubens Caporali Ribeiro,752,114.0,
2850985,498000.0,98.0,-19.976297600000002,-43.964210500000036,3,3,1,2,592.0,185.0,oeste,Buritis,Rua José Hemetério Andrade,711,114.0,
1834970,170000.0,48.0,-19.918434299999998,-43.8883874,2,1,0,1,250.0,35.0,leste,Vera Cruz,Rua Fósforo,22,114.0,
128324,639000.0,91.58,-19.919606100000003,-43.96233489999997,3,2,1,3,630.0,200.0,oeste,Prado,Rua dos Pampas,650,114.0,
3256866,125000.0,41.06,-20.0131057,-44.0147715,2,1,0,1,170.0,0.0,barreiro,Solar do Barreiro (Barreiro),Rua Ellen Gould White,43,114.0,
340551,140000.0,42.0,-19.8235663,-43.945511399999994,2,1,0,0,15.0,0.0,norte,Vila Cloris,Rua Albatroz,413,114.0,
3247042,164000.0,51.0,-19.8510046,-43.91018300000002,2,1,0,0,80.0,0.0,nordeste,São Gabriel,Rua São João da Serra,431,114.0,
3267120,165000.0,50.0,-19.8784391,-43.96100939999997,2,1,0,1,0.0,55.0,pampulha,São Francisco,Rua Padre Leopoldo Mertens,1631,114.0,
161200,175000.0,45.0,-19.809582000000002,-43.96669800000001,2,1,0,1,200.0,64.34,venda-nova,Venda Nova,Avenida Vilarinho,2900,114.0,
348261,200000.0,47.0,-19.8755582,-43.93317089999999,2,1,0,1,160.0,0.0,nordeste,Palmares,Avenida José Cleto,1697,114.0,
355375,240000.0,65.0,-19.8765208,-43.992309799999994,2,2,1,1,250.0,0.0,pampulha,Pampulha,Rua Maria Clara Tavares,65,114.0,
1924464,280000.0,74.33,-19.901501100000004,-43.94410849999997,3,0,0,0,100.0,286.03,noroeste,São Cristóvão,Rua Beberibe,10,115.0,
31373,290000.0,73.0,-19.8734907,-43.93926640000001,3,2,1,2,200.0,82.19,nordeste,Palmares,Rua Cláudio Gomes de Souza,173,115.0,
345162,320000.0,118.0,-19.9281079,-43.91140129999997,3,2,1,1,275.0,114.0,leste,São Lucas,Rua Nísio Batista de Oliveira,373,115.0,
1811664,320000.0,91.18,-19.889387300000003,-43.99631820000002,3,2,1,2,380.0,121.01,pampulha,Castelo,Rua Romualdo Lopes Cançado,160,115.0,
1842045,320000.0,72.97,-19.9245162,-43.91655730000002,3,1,1,1,330.0,105.0,centro-sul,Santa Efigênia,Rua Coronel Antônio Pereira da Silva,62,115.0,
141663,330000.0,100.0,-19.967658800000002,-43.979285900000036,2,2,1,2,200.0,0.0,oeste,Palmeiras,Rua Professor Carlos Tunes,9,115.0,
3215369,335000.0,55.0,-19.899871899999997,-43.92586900000003,2,1,1,2,300.0,110.0,leste,Sagrada Família,Rua São Lázaro,960,115.0,
48766,340000.0,180.0,-19.8931825,-43.92252880000001,3,2,0,1,250.0,0.0,leste,Sagrada Família,Avenida José Cândido da Silveira,183,115.0,
1668412,346500.0,85.0,-19.886982500000002,-43.92797359999997,3,2,1,4,250.0,135.0,nordeste,Silveira,Rua Professor Pimenta da Veiga,29,115.0,
1630089,360000.0,80.0,-19.871968300000002,-44.0022452,3,1,1,2,0.0,89.9,pampulha,Paquetá,Rua Afonso Ferreira Gomes,110,115.0,
363364,380000.0,95.0,-19.937436399999996,-43.95984440000001,3,1,0,1,900.0,126.04,oeste,Gutierrez,Rua Marechal Bittencourt,950,115.0,
3262167,400000.0,65.0,-19.975394899999998,-43.9650891,2,2,1,2,324.55,86.0,oeste,Buritis,Rua José Hemetério Andrade,180,115.0,
1630513,420000.0,91.88,-19.9440714,-43.91986370000001,3,2,1,1,360.0,160.34,centro-sul,Serra,Rua Trifana,529,115.0,
52062,450000.0,88.0,-19.8877375,-43.93521579999998,3,2,1,2,0.0,123.0,nordeste,Ipiranga,Rua Voluntários da Pátria,161,115.0,
349158,450000.0,93.0,-19.938602,-43.96194059999999,3,2,0,1,340.0,94.0,oeste,Gutierrez,Rua Oscar Trompowsky,965,116.0,
5711,500000.0,95.0,-19.8929415,-43.93102429999999,3,1,1,1,200.0,110.0,nordeste,Silveira,Rua Waldir Leite Pena,135,116.0,
160986,550000.0,163.0,-19.876797,-43.98105290000001,3,3,1,2,350.0,118.0,pampulha,Ouro Preto,Rua Desembargador Paulo Mota,806,116.0,
188474,599000.0,113.0,-19.945469,-43.97267499999998,3,2,1,3,0.0,0.01,oeste,Nova Granada,Rua França,45,116.0,
3256819,620000.0,141.85,-19.907572030365507,-43.90384833016356,3,2,1,2,300.0,128.0,leste,Esplanada,Rua Campinas,715,116.0,
28115,650000.0,126.0,-19.9750891,-43.9670102,4,3,1,3,580.0,0.0,oeste,Buritis,Rua Marco Aurélio de Miranda,225,116.0,
28122,685000.0,126.0,-19.9750891,-43.9670102,4,3,1,3,580.0,0.0,oeste,Buritis,Rua Marco Aurélio de Miranda,225,116.0,
7694,700000.0,107.84,-19.9448634,-43.92605900000001,2,3,2,2,350.0,0.0,centro-sul,Cruzeiro,Rua Cobre,294,116.0,
474040,700000.0,111.0,-19.944173899999996,-43.93322790000002,3,2,1,2,1057.0,306.89,centro-sul,Carmo,Rua Grão Mogol,172,116.0,
355454,750000.0,98.0,-19.9506199,-43.95788149999999,3,2,1,2,1000.0,259.0,centro-sul,Luxemburgo,Rua Doutor Juvenal dos Santos,227,116.0,
64276,1080000.0,180.0,-19.962642300000002,-43.947962200000006,3,1,1,2,350.0,196.44,centro-sul,Santa Lúcia,Rua Via Láctea,251,116.0,
7695,1091059.32,144.09,-19.945562,-43.925237599999996,2,4,2,2,350.0,0.0,centro-sul,Cruzeiro,Rua Cobre,294,116.0,
1672333,1200000.0,180.0,-19.944996,-43.94083890000002,4,3,2,4,2295.32,401.62,centro-sul,São Pedro,Rua São Romão,69,116.0,
336536,155000.0,46.48,-19.998747100000003,-43.99449609999999,2,1,0,1,0.0,612.0,barreiro,Flávio Marques Lisboa,Rua Falcão,495,116.0,
1469312,160000.0,44.0,-19.936301,-44.01964599999997,2,1,0,1,300.0,54.0,noroeste,Camargos,Rua Pastor Mamélio Ferreira,147,116.0,
1786082,160000.0,57.36,-20.0008414,-44.005643299999974,2,1,0,1,120.0,0.0,barreiro,Urucuia,Rua Itapetininga,31,116.0,
356582,175000.0,48.59,-19.933739399999997,-44.02108049999998,2,1,0,1,250.0,52.1,noroeste,Camargos,Rua Gentil Portugal do Brasil,55,116.0,
142133,179000.0,51.09,-19.9349478,-44.02046039999999,2,1,0,1,270.0,59.0,noroeste,Camargos,Rua Gentil Portugal do Brasil,55,116.0,
356572,190000.0,48.59,-19.933311800000002,-44.02015760000001,2,1,0,1,330.0,52.0,noroeste,Camargos,Rua Gentil Portugal do Brasil,54,116.0,
159363,195000.0,61.67,-20.0051005,-44.00450739999997,2,1,0,1,190.0,0.0,barreiro,Cardoso,Rua Augusto Muniz,117,117.0,
38483,197000.0,43.89,-19.9360071,-44.02012619999999,2,1,0,1,150.0,0.0,noroeste,Camargos,Rua Pastor Mamélio Ferreira,147,117.0,
3257582,199000.0,50.0,-19.8854325,-43.93541700000003,1,1,0,1,240.0,0.0,nordeste,Ipiranga,Rua João de Deus Matos,234,117.0,
349205,225000.0,55.0,-19.966471,-43.96648909999999,2,2,1,1,150.0,72.15,oeste,Buritis,Rua Professora Bartira Mourão,418,117.0,
3250485,235000.0,60.0,-19.9097721,-44.00389989999997,2,2,1,1,0.0,0.0,noroeste,Ipanema,Rua Arcádia,110,117.0,
181736,245000.0,70.0,-19.8882607,-43.9993417,3,1,1,1,130.0,66.44,pampulha,Castelo,Rua Conceição Aparecida Augsten,280,117.0,
3250504,245000.0,69.69,-19.9097721,-44.00389989999997,2,2,1,1,0.0,0.0,noroeste,Ipanema,Rua Arcádia,110,117.0,
3240391,245500.0,54.87,-19.813959,-43.97543910000002,2,2,1,1,212.0,62.0,venda-nova,Candelária,Rua Corretor Juventino de Jesus,71,117.0,
3245229,280000.0,68.0,-19.9634735,-43.96507170000001,2,2,0,1,280.0,93.0,oeste,Estoril,Rua Engenheiro Godofredo dos Santos,83,117.0,
3266842,280000.0,90.0,-19.9190939,-43.9386432,3,1,0,0,185.0,87.0,centro-sul,Santo Antônio,Rua Professor Arduino Bolivar,324,117.0,
3249479,285000.0,65.0,-19.9681049,-43.9690038,3,2,1,1,0.0,76.0,oeste,Buritis,Rua Ernani Agricola,701,117.0,
3249619,298000.0,70.0,-19.9373308,-43.98103979999996,2,2,0,1,200.0,40.0,oeste,Salgado Filho,Rua Herculano Pena,754,117.0,
356765,300000.0,75.0,-19.979247,-43.97912359999998,3,2,1,2,260.0,64.0,oeste,Buritis,Rua Sílvio Menicucci,39,117.0,
357913,320000.0,92.0,-19.9582838,-43.9668567,3,3,0,2,358.0,79.77,oeste,Estoril,Rua Vereador Nelson Cunha,664,118.0,
9810,325000.0,90.0,-19.941153,-43.976427,3,1,1,2,0.0,75.0,oeste,Jardim América,Rua Santos,1301,118.0,
3250522,340000.0,130.0,-19.9097721,-44.00389989999997,2,2,1,1,0.0,0.0,noroeste,Ipanema,Rua Arcádia,110,118.0,
3250523,340000.0,130.0,-19.9097721,-44.00389989999997,2,2,1,1,0.0,0.0,noroeste,Ipanema,Rua Arcádia,110,118.0,
140688,350000.0,75.0,-19.828090200000002,-43.93864359999998,3,2,1,2,350.0,120.0,norte,Jardim Guanabara,Rua Ana Dias Duarte,181,118.0,
3263055,350000.0,45.0,-19.9298473,-43.94294669999999,1,1,0,1,819.0,0.0,centro-sul,Lourdes,Rua São Paulo,1628,118.0,
339300,388000.0,67.0,-19.944412,-43.98495739999999,3,2,1,2,200.0,0.0,oeste,Salgado Filho,Rua Campina Verde,154,118.0,
1628882,399000.0,80.0,-19.8585308,-43.95491670000001,3,2,1,2,350.0,158.0,pampulha,Pampulha,Rua dos Aeroviários,184,118.0,
347606,430000.0,82.0,-19.9462997,-43.94796389999999,3,2,0,1,703.13,84.54,centro-sul,Santo Antônio,Rua Teixeira de Freitas,336,118.0,
3246655,450000.0,47.0,-19.9292168,-43.9456386,1,1,1,1,825.0,152.7,centro-sul,Lourdes,Rua Santa Catarina,1380,118.0,
